Age,,B,T,Ht,Wt,DoB,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,WAR,Salary,,bbrefID,year,team
23,us US,R,R,"6' 5""",225,33057,2,38,7,2,38,38,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,504600,,maurebr01,2014,SEA
25,us US,R,R,"6' 5""",225,33057,4,71,0,67,71,71,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,526400,,maurebr01,2016,SDG
26,us US,R,R,"6' 5""",225,33057,5,42,0,38,42,42,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,1900000,,maurebr01,2017,SDG
27,us US,R,R,"6' 5""",225,33057,6,37,0,2,37,37,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,2950000,,maurebr01,2018,KCR
28,us US,R,R,"6' 8""",225,30504,7,18,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,2.1,4275000,,mccarbr01,2012,OAK
29,us US,R,R,"6' 8""",225,30504,8,22,22,19,22,22,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,5250000,,mccarbr01,2013,ARI
30,us US,R,R,"6' 8""",225,30504,9,14,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10250000,,mccarbr01,2014,NYY
31,us US,R,R,"6' 8""",225,30504,10,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,12500000,,mccarbr01,2015,LAD
32,us US,R,R,"6' 8""",225,30504,11,10,9,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,12500000,,mccarbr01,2016,LAD
33,us US,R,R,"6' 8""",225,30504,12,19,16,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11500000,,mccarbr01,2017,LAD
34,us US,R,R,"6' 8""",225,30504,13,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,11500000,,mccarbr01,2018,ATL
27,us US,R,R,"6' 3""",205,30889,6,21,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,3.1,4000000,,morrobr01,2012,TOR
28,us US,R,R,"6' 3""",205,30889,7,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,8000000,,morrobr01,2013,TOR
29,us US,R,R,"6' 3""",205,30889,8,13,6,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,8000000,,morrobr01,2014,TOR
30,us US,R,R,"6' 3""",205,30889,9,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2500000,,morrobr01,2015,SDG
33,us US,R,R,"6' 3""",205,30889,12,35,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,1.4,9000000,,morrobr01,2018,CHC
29,us US,L,R,"6' 1""",210,30575,7,145,115,145,139,0,0,111,0,2,0,8,2,27,37,3,19,3,1.9,1600000,,mossbr01,2013,OAK
30,us US,L,R,"6' 1""",210,30575,8,147,132,147,132,0,0,67,0,0,0,56,0,34,90,12,12,0,2.3,4100000,All-Star,mossbr01,2014,OAK
31,us US,L,R,"6' 1""",210,30575,9,94,89,94,89,0,0,10,0,0,0,0,0,79,79,5,4,0,-0.6,6500000,,mossbr01,2015,CLE
32,us US,L,R,"6' 1""",210,30575,10,128,101,128,111,0,0,64,0,0,0,58,0,21,79,0,24,0,0.9,8250000,,mossbr01,2016,STL
33,us US,L,R,"6' 1""",210,30575,11,118,98,118,20,0,0,14,0,0,0,5,0,2,7,90,12,0,-1,3750000,,mossbr01,2017,KCR
24,us US,L,R,"6' 3""",207,34055,2,69,43,69,50,0,0,0,0,0,0,32,12,8,52,1,21,0,0.9,536240,,nimmobr01,2017,NYM
25,us US,L,R,"6' 3""",207,34055,3,140,115,140,126,0,0,0,0,0,0,32,44,62,126,0,16,1,4.4,555968,,nimmobr01,2018,NYM
31,us US,R,R,"6' 0""",211,29765,11,147,144,147,146,0,0,0,146,0,0,0,0,0,0,0,2,0,4,12000000,,phillbr01,2012,CIN
32,us US,R,R,"6' 0""",211,29765,12,151,151,151,151,0,0,0,151,0,0,0,0,0,0,0,0,0,1.9,10000000,All-Star,phillbr01,2013,CIN
33,us US,R,R,"6' 0""",211,29765,13,121,121,121,121,0,0,0,121,0,0,0,0,0,0,0,0,0,1.6,11000000,,phillbr01,2014,CIN
34,us US,R,R,"6' 0""",211,29765,14,148,141,148,141,0,0,0,141,0,1,0,0,0,0,0,7,0,3.4,12000000,,phillbr01,2015,CIN
35,us US,R,R,"6' 0""",211,29765,15,141,141,141,138,0,0,0,138,0,0,0,0,0,0,3,0,0,0.9,13000000,,phillbr01,2016,CIN
36,us US,R,R,"6' 0""",211,29765,16,24,24,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,-0.2,14500000,,phillbr01,2017,LAA
25,us US,R,R,"6' 2""",225,31739,3,40,15,40,29,0,1,11,0,7,0,5,0,5,10,3,14,6,0.2,481000,,snydebr03,2012,TEX
25,us US,L,R,"6' 4""",215,34010,2,19,4,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0.5,550100,,woodrbr01,2018,MIL
25,us US,R,R,"6' 5""",235,32368,2,19,15,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,518000,,workmbr01,2014,BOS
28,us US,R,R,"6' 5""",235,32368,3,33,0,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0.4,635000,,workmbr01,2017,BOS
29,us US,R,R,"6' 5""",235,32368,4,43,0,4,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0.9,835000,,workmbr01,2018,BOS
24,us US,L,R,"5' 10""",185,34204,1st,8,3,8,6,0,0,0,0,0,0,1,0,5,6,0,3,0,0,1090000,,leebr01,2018,MIA
30,cu CU,B,R,"5' 9""",240,29958,8,68,52,68,55,0,52,3,0,0,0,0,0,0,0,8,8,0,-0.6,875000,,penabr01,2012,KCR
31,cu CU,B,R,"5' 9""",240,29958,9,71,55,71,65,0,64,1,0,0,0,0,0,0,0,0,13,1,0.4,875000,,penabr01,2013,DET
32,cu CU,B,R,"5' 9""",240,29958,10,115,90,115,95,0,46,53,0,0,0,0,0,0,0,1,21,0,-0.4,875000,,penabr01,2014,CIN
33,cu CU,B,R,"5' 9""",240,29958,11,108,85,108,90,0,86,5,0,0,0,0,0,0,0,1,19,0,0.4,1400000,,penabr01,2015,CIN
34,cu CU,B,R,"5' 9""",240,29958,12,9,2,9,4,0,3,1,0,0,0,0,0,0,0,0,5,0,-0.2,2500000,,penabr01,2016,STL
26,ve VE,R,R,"6' 0""",170,31907,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502500,,villabr02,2013,BOS
30,us US,R,R,"6' 1""",190,30036,6,141,134,141,138,0,0,0,0,0,138,0,0,0,0,0,2,1,3.4,1750000,,ryanbr01,2012,SEA
31,us US,R,R,"6' 1""",190,30036,7,87,79,87,84,0,0,0,0,0,84,0,0,0,0,2,2,3,-0.1,3250000,,ryanbr01,2013,SEA
32,us US,R,R,"6' 1""",190,30036,8,49,33,49,48,0,0,5,19,2,25,0,0,0,0,1,2,4,-0.7,2000000,,ryanbr01,2014,NYY
33,us US,R,R,"6' 1""",190,30036,9,47,29,47,43,1,0,3,26,14,6,0,0,2,2,0,5,3,-0.2,2000000,,ryanbr01,2015,NYY
27,us US,L,L,"6' 4""",225,31149,3,132,123,132,121,0,0,0,0,0,0,0,0,121,121,9,8,0,-1,502500,,boescbr01,2012,DET
28,us US,L,L,"6' 4""",225,31149,4,23,12,23,15,0,0,0,0,0,0,0,0,15,15,3,9,0,0.1,1500000,,boescbr01,2013,NYY
30,us US,L,L,"6' 4""",225,31149,6,51,15,51,23,0,0,0,0,0,0,8,8,8,24,1,27,1,-1.3,1250000,,boescbr01,2015,CIN
28,us US,R,R,"5' 11""",185,30577,5,10,4,10,9,0,0,2,0,0,0,0,3,4,7,1,1,3,-0.3,500000,,lillibr01,2012,BOS
29,us US,R,R,"5' 11""",185,30577,6,9,8,9,8,0,0,0,5,3,0,0,0,0,0,0,1,0,-0.6,750000,,lillibr01,2013,CHC
25,us US,R,R,"6' 2""",230,31888,3,35,31,35,33,0,0,0,0,33,0,0,0,0,0,0,0,4,-0.5,490000,,morelbr01,2012,CHW
28,us US,L,L,"6' 5""",195,32749,3,21,18,19,20,20,0,0,0,0,0,0,0,0,0,0,0,1,0.5,556500,,suterbr01,2018,MIL
24,us US,L,L,"6' 3""",230,32174,4,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.9,3250000,,anderbr04,2012,OAK
25,us US,L,L,"6' 3""",230,32174,5,16,5,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,5750000,,anderbr04,2013,OAK
26,us US,L,L,"6' 3""",230,32174,6,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,8000000,,anderbr04,2014,COL
27,us US,L,L,"6' 3""",230,32174,7,31,31,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10000000,,anderbr04,2015,LAD
28,us US,L,L,"6' 3""",230,32174,8,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,15800000,,anderbr04,2016,LAD
29,us US,L,L,"6' 3""",230,32174,9,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,3500000,,anderbr04,2017,CHC
30,us US,L,L,"6' 4""",230,32174,10,17,17,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0.5,100000,,anderbr04,2018,OAK
29,us US,R,R,"5' 11""",210,30227,6,5,0,5,3,0,0,0,0,0,0,0,3,0,3,0,2,3,0,580000,,carrobr01,2012,WSN
26,us US,R,L,"6' 3""",235,31595,5,60,0,2,60,60,0,0,0,0,0,0,0,0,0,0,0,0,1.3,510000,All-Star,cecilbr01,2013,TOR
27,us US,R,L,"6' 3""",235,31595,6,66,0,5,66,66,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1300000,,cecilbr01,2014,TOR
28,us US,R,L,"6' 3""",235,31595,7,63,0,4,63,63,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2475000,,cecilbr01,2015,TOR
29,us US,R,L,"6' 3""",235,31595,8,54,0,4,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3800000,,cecilbr01,2016,TOR
30,us US,R,L,"6' 3""",235,31595,9,73,0,68,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7750000,,cecilbr01,2017,STL
31,us US,R,L,"6' 3""",235,31595,10,40,0,36,40,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,7750000,,cecilbr01,2018,STL
28,us US,L,L,"5' 11""",195,30552,5,16,8,16,15,0,0,0,0,0,0,15,0,0,15,0,2,3,0.2,2800000,,gardnbr01,2012,NYY
29,us US,L,L,"5' 11""",195,30552,6,145,132,145,138,0,0,0,0,0,0,0,138,0,138,3,9,0,4.3,2850000,,gardnbr01,2013,NYY
30,us US,L,L,"5' 11""",195,30552,7,148,142,148,146,0,0,0,0,0,0,126,25,1,152,1,3,0,3.9,5600000,,gardnbr01,2014,NYY
31,us US,L,L,"5' 11""",195,30552,8,151,140,151,150,0,0,0,0,0,0,119,40,0,159,0,5,2,3.2,12500000,All-Star,gardnbr01,2015,NYY
32,us US,L,L,"5' 11""",195,30552,9,148,139,148,147,0,0,0,0,0,0,147,3,0,150,0,5,1,3.4,13500000,,gardnbr01,2016,NYY
33,us US,L,L,"5' 11""",195,30552,10,151,139,151,138,0,0,0,0,0,0,122,22,0,144,7,9,2,4.9,12500000,,gardnbr01,2017,NYY
34,us US,L,L,"5' 11""",195,30552,11,140,130,140,136,0,0,0,0,0,0,107,34,0,136,0,8,0,2.8,11500000,,gardnbr01,2018,NYY
25,us US,R,R,"6' 1""",170,33999,1st,21,0,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,1090000,,gravebr01,2018,MIA
28,us US,R,R,"6' 1""",210,30725,4,39,31,39,33,0,33,0,0,0,0,0,0,0,0,0,3,4,-0.9,480000,,hayesbr01,2012,MIA
29,us US,R,R,"6' 1""",210,30725,5,5,4,5,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0.2,600000,,hayesbr01,2013,KCR
30,us US,R,R,"6' 1""",210,30725,6,27,14,27,27,0,27,0,0,0,0,0,0,0,0,0,0,2,-0.8,630000,,hayesbr01,2014,KCR
22,ca CA,R,R,"6' 0""",210,32891,2,125,125,125,123,0,0,0,0,123,1,0,0,0,0,1,0,0,4.5,482500,,lawribr01,2012,TOR
23,ca CA,R,R,"6' 0""",210,32891,3,107,107,107,107,0,0,0,6,103,0,0,0,0,0,0,0,0,2.3,500000,,lawribr01,2013,TOR
24,ca CA,R,R,"6' 0""",210,32891,4,70,70,70,70,0,0,0,32,63,0,0,0,0,0,0,0,0,1.7,516100,,lawribr01,2014,TOR
25,ca CA,R,R,"6' 0""",210,32891,5,149,147,149,147,0,0,0,42,109,0,0,0,0,0,1,1,0,2.2,1925000,,lawribr01,2015,OAK
26,ca CA,R,R,"6' 0""",210,32891,6,94,94,94,92,0,0,0,92,0,0,0,0,0,0,2,0,0,1.2,4125000,,lawribr01,2016,CHW
31,us US,R,R,"6' 4""",240,29450,11,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0.8,11000000,,myersbr01,2012,CHW
32,us US,R,R,"6' 4""",240,29450,12,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,7000000,,myersbr01,2013,CLE
28,us US,L,R,"6' 2""",220,32342,2,22,16,21,20,1,19,0,0,0,0,0,0,0,0,0,3,0,-0.3,537000,,nichobr01,2017,TEX
24,us US,L,L,"6' 1""",225,32690,2,24,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,1,503600,,oberhbr01,2014,HOU
25,us US,L,L,"6' 1""",225,32690,3,8,8,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,515800,,oberhbr01,2015,HOU
26,us US,L,L,"6' 1""",225,32690,4,26,0,24,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0.1,518000,,oberhbr01,2016,PHI
27,us US,R,R,"6' 4""",225,30934,2,48,25,48,32,0,0,24,0,1,0,7,0,0,7,0,19,0,-0.2,480000,,pillbr01,2012,SFG
28,us US,R,R,"6' 4""",225,30934,3,48,16,48,21,0,0,13,0,0,0,8,0,0,8,0,28,1,0.1,494000,,pillbr01,2013,SFG
26,us US,L,R,"6' 2""",250,31650,4,79,70,79,70,0,0,61,0,9,0,0,0,0,0,8,8,0,-0.3,495000,,wallabr01,2013,HOU
29,us US,L,R,"6' 2""",250,31650,6,119,49,119,60,0,0,20,0,42,0,0,0,0,0,3,58,0,-0.7,1000000,,wallabr01,2016,SDG
25,us US,R,R,"6' 3""",185,34108,2,156,153,156,153,0,0,0,0,71,0,0,0,91,91,0,3,0,3.9,545000,,anderbr06,2018,MIA
28,us US,L,L,"6' 3""",215,30730,3,146,83,146,121,1,0,0,0,0,0,1,20,104,125,0,36,4,-0.2,483000,,bogusbr01,2012,HOU
26,us US,R,R,"5' 11""",200,31912,2,147,141,147,146,0,0,0,146,0,0,0,0,0,0,0,0,2,3.7,497500,,doziebr01,2013,MIN
27,us US,R,R,"5' 11""",200,31912,3,156,155,156,156,0,0,0,156,0,0,0,0,0,0,0,0,0,5.2,540000,,doziebr01,2014,MIN
28,us US,R,R,"5' 11""",200,31912,4,157,157,157,157,0,0,0,157,0,0,0,0,0,0,0,0,0,2.6,2000000,All-Star,doziebr01,2015,MIN
29,us US,R,R,"5' 11""",200,31912,5,155,153,155,151,0,0,0,151,0,0,0,0,0,0,2,2,0,6.3,3000000,,doziebr01,2016,MIN
30,us US,R,R,"5' 11""",200,31912,6,152,151,152,152,0,0,0,152,0,0,0,0,0,0,0,1,0,4.5,6000000,,doziebr01,2017,MIN
31,us US,R,R,"5' 11""",200,31912,7,104,101,104,103,0,0,0,103,0,0,0,0,0,0,0,3,0,1,9000000,,doziebr01,2018,MIN
29,us US,L,L,"6' 0""",200,30369,4,55,11,4,55,55,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,515000,,duensbr01,2012,MIN
30,us US,L,L,"6' 0""",200,30369,5,73,0,7,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1300000,,duensbr01,2013,MIN
31,us US,L,L,"6' 0""",200,30369,6,62,0,4,62,62,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2000000,,duensbr01,2014,MIN
32,us US,L,L,"6' 0""",200,30369,7,55,0,4,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2700000,,duensbr01,2015,MIN
34,us US,L,L,"6' 0""",200,30369,9,68,0,65,68,68,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2000000,,duensbr01,2017,CHC
35,us US,L,L,"6' 0""",200,30369,10,48,0,47,48,48,0,0,0,0,0,1,0,0,1,0,0,0,-1.5,3500000,,duensbr01,2018,CHC
27,us US,L,L,"6' 7""",255,32982,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,556000,,flynnbr01,2017,KCR
28,us US,L,L,"6' 7""",255,32982,5,48,0,3,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0.4,573500,,flynnbr01,2018,KCR
36,us US,L,L,"6' 4""",230,27615,12,26,0,3,26,26,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,5000000,,fuentbr01,2012,OAK
27,us US,L,R,"6' 0""",200,33179,3,48,9,48,26,0,0,0,0,0,0,11,7,10,26,0,33,1,-0.2,553900,,goodwbr01,2018,WSN
27,us US,L,L,"6' 4""",235,33214,3,38,13,2,38,38,0,0,0,0,0,0,0,0,0,0,0,0,1.5,548000,,johnsbr02,2018,BOS
26,us US,L,L,"6' 5""",190,31819,5,65,0,4,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1600000,,matusbr01,2013,BAL
27,us US,L,L,"6' 5""",190,31819,6,63,0,5,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2400000,,matusbr01,2014,BAL
28,us US,L,L,"6' 5""",190,31819,7,58,0,5,58,58,0,0,0,0,0,0,0,0,0,0,0,0,1,3200000,,matusbr01,2015,BAL
28,us US,L,R,"6' 3""",225,30732,8,121,116,121,114,0,114,0,0,0,0,0,0,0,0,3,4,1,1.1,11500000,,mccanbr01,2012,ATL
29,us US,L,R,"6' 3""",225,30732,9,102,94,102,92,0,92,0,0,0,0,0,0,0,0,3,7,0,2.7,12000000,All-Star,mccanbr01,2013,ATL
30,us US,L,R,"6' 3""",225,30732,10,140,125,140,119,0,108,16,0,0,0,0,0,0,0,14,14,1,1.8,17000000,,mccanbr01,2014,NYY
31,us US,L,R,"6' 3""",225,30732,11,135,122,135,126,0,126,10,0,0,0,0,0,0,0,4,13,0,2.6,17000000,,mccanbr01,2015,NYY
32,us US,L,R,"6' 3""",225,30732,12,130,114,130,92,0,92,3,0,0,0,0,0,0,0,32,15,0,0.9,17000000,,mccanbr01,2016,NYY
33,us US,L,R,"6' 3""",225,30732,13,97,96,97,95,0,95,0,0,0,0,0,0,0,0,2,1,0,1.2,17000000,,mccanbr01,2017,HOU
34,us US,L,R,"6' 3""",225,30732,14,63,56,63,62,0,62,0,0,0,0,0,0,0,0,1,3,1,1,17000000,,mccanbr01,2018,HOU
29,us US,R,R,"6' 4""",240,30798,2,12,0,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,492000,,omogrbr01,2013,CHW
34,us US,B,R,"5' 9""",175,28407,12,17,17,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,-1.1,10000000,,roberbr01,2012,BAL
35,us US,B,R,"5' 9""",175,28407,13,77,74,77,60,0,0,0,60,0,0,0,0,0,0,15,3,0,0.8,10000000,,roberbr01,2013,BAL
36,us US,B,R,"5' 9""",175,28407,14,91,85,91,91,0,0,0,91,0,0,0,0,0,0,0,5,0,1.4,2000000,,roberbr01,2014,NYY
35,us US,L,R,"6' 1""",210,28090,13,34,26,34,29,0,29,0,0,0,0,0,0,0,0,0,5,0,0.1,800000,,schnebr01,2012,PHI
30,us US,R,R,"6' 1""",205,30026,7,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,8500000,,wilsobr01,2012,SFG
32,us US,R,R,"6' 1""",205,30026,9,61,0,58,61,61,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,10000000,,wilsobr01,2014,LAD
27,us US,L,R,"5' 10""",180,32305,4,129,116,129,125,0,0,8,58,33,11,14,2,21,37,1,6,2,2.6,530500,All-Star,holtbr01,2015,BOS
28,us US,L,R,"5' 10""",180,32305,5,94,76,94,90,0,0,0,8,17,7,64,0,5,69,1,10,2,1.2,606000,,holtbr01,2016,BOS
29,us US,L,R,"5' 10""",180,32305,6,64,37,64,53,0,0,2,31,9,0,10,0,2,12,3,10,9,0,1950000,,holtbr01,2017,BOS
30,us US,L,R,"5' 10""",180,32305,7,109,84,109,98,0,0,7,56,5,23,6,0,11,16,2,15,1,1.3,2225000,,holtbr01,2018,BOS
27,us US,L,L,"6' 2""",190,32727,1st,51,14,51,24,0,0,21,0,0,0,3,0,0,3,0,28,0,-0.2,535000,,stassbr01,2017,PHI
25,us US,L,R,"6' 3""",210,33514,2,17,4,16,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,537500,,stewabr01,2017,LAD
35,us US,R,R,"6' 3""",185,28180,13,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0,2.9,12000000,,arroybr01,2012,CIN
36,us US,R,R,"6' 3""",185,28180,14,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0,1.8,16445535,,arroybr01,2013,CIN
37,us US,R,R,"6' 3""",185,28180,15,15,14,15,14,14,0,0,0,0,0,0,0,0,0,0,0,1,0.7,9500000,,arroybr01,2014,ARI
40,us US,R,R,"6' 3""",185,28180,16,15,14,15,14,14,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,535000,,arroybr01,2017,CIN
30,us US,L,R,"6' 3""",205,31218,2,36,0,35,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0.2,509500,,brownbr02,2015,COL
25,us US,L,L,"6' 3""",200,32323,2,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,490000,,raleybr01,2013,CHC
35,pa PA,L,L,"6' 2""",215,28295,14,35,34,4,34,34,0,0,0,0,0,0,0,0,0,0,1,0,0.6,4500000,,chenbr01,2012,KCR
36,pa PA,L,L,"6' 2""",215,28295,15,34,15,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4500000,,chenbr01,2013,KCR
37,pa PA,L,L,"6' 2""",215,28295,16,13,7,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,3000000,,chenbr01,2014,KCR
27,de DE,L,R,"6' 1""",250,33227,3,18,16,18,16,0,16,0,0,0,0,0,0,0,0,1,2,0,-0.1,550000,,maxwebr01,2018,OAK
24,ve VE,R,R,"6' 3""",275,33216,2,35,0,1,35,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,510000,,rondobr01,2015,DET
26,ve VE,R,R,"6' 3""",275,33216,4,21,0,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,-1,850000,,rondobr01,2017,DET
26,us US,R,R,"6' 0""",205,32100,3,62,42,62,58,0,58,0,0,0,0,0,0,0,0,2,3,3,-0.6,502000,,holadbr01,2014,DET
28,us US,R,R,"6' 0""",205,32100,5,30,25,29,29,1,27,0,0,0,0,1,0,0,1,0,0,1,0.4,519000,,holadbr01,2016,TEX
30,us US,R,R,"6' 0""",205,32100,7,61,37,61,52,2,50,0,0,0,0,0,0,0,0,0,13,0,0,1000000,,holadbr01,2018,MIA
29,us US,L,R,"6' 5""",245,30260,3,130,86,130,92,0,0,58,0,0,0,2,0,34,36,0,41,0,0.1,482500,All-Star,lahaibr01,2012,CHC
25,us US,L,R,"6' 3""",210,33347,3,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4,516650,,mitchbr01,2016,NYY
26,us US,L,R,"6' 3""",210,33347,4,20,1,4,20,20,0,1,0,0,0,0,0,0,0,0,0,0,-0.3,550625,,mitchbr01,2017,NYY
27,us US,L,R,"6' 3""",210,33347,5,16,11,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,552800,,mitchbr01,2018,SDG
27,us US,L,R,"6' 3""",220,31864,3,21,0,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,511500,,morribr01,2014,PIT
28,us US,L,R,"6' 3""",220,31864,4,67,0,64,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0.3,531500,,morribr01,2015,MIA
29,us US,L,R,"6' 3""",220,31864,5,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1350000,,morribr01,2016,MIA
24,us US,B,R,"6' 1""",220,32089,2,64,0,62,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0.2,483000,,shawbr01,2012,ARI
25,us US,B,R,"6' 1""",220,32089,3,70,0,7,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0.8,501700,,shawbr01,2013,CLE
26,us US,B,R,"6' 1""",220,32089,4,80,0,4,80,80,0,0,0,0,0,0,0,0,0,0,0,0,1.9,529500,,shawbr01,2014,CLE
27,us US,B,R,"6' 1""",220,32089,5,74,0,3,74,74,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1550000,,shawbr01,2015,CLE
28,us US,B,R,"6' 1""",220,32089,6,75,0,5,75,75,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2750000,,shawbr01,2016,CLE
29,us US,B,R,"6' 1""",220,32089,7,79,0,6,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4600000,,shawbr01,2017,CLE
30,us US,B,R,"6' 1""",220,32089,8,61,0,59,61,61,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,7500000,,shawbr01,2018,COL
19,us US,L,R,"6' 3""",220,33893,1st,139,133,139,138,0,0,0,0,0,0,7,92,65,164,0,2,1,5.2,500000,All-Star,harpebr03,2012,WSN
20,us US,L,R,"6' 3""",220,33893,2,118,114,118,115,0,0,0,0,0,0,97,9,16,122,0,3,0,3.7,2000000,All-Star,harpebr03,2013,WSN
21,us US,L,R,"6' 3""",220,33893,3,100,94,100,98,0,0,0,0,0,0,90,7,10,107,0,2,0,1.1,2150000,,harpebr03,2014,WSN
22,us US,L,R,"6' 3""",220,33893,4,153,153,153,151,0,0,0,0,0,0,0,13,140,153,1,0,0,10,2500000,All-Star,harpebr03,2015,WSN
23,us US,L,R,"6' 3""",220,33893,5,147,142,147,143,0,0,0,0,0,0,0,0,143,143,0,4,0,1.5,5000000,All-Star,harpebr03,2016,WSN
24,us US,L,R,"6' 3""",220,33893,6,111,109,111,110,0,0,0,0,0,0,0,0,110,110,0,2,0,4.7,13625000,All-Star,harpebr03,2017,WSN
25,us US,L,R,"6' 3""",220,33893,7,159,155,159,156,0,0,1,0,0,0,0,63,116,156,1,4,0,1.3,21625000,All-Star,harpebr03,2018,WSN
25,us US,L,R,"6' 4""",232,33289,3,14,1,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.2,509500,,farmebu01,2016,DET
27,us US,L,R,"6' 4""",232,33289,5,66,1,4,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0.6,554800,,farmebu01,2018,DET
27,us US,R,R,"6' 0""",215,31108,4,30,29,30,29,29,0,0,0,0,0,0,0,0,0,0,1,0,1.2,511000,,norribu01,2012,HOU
28,us US,R,R,"6' 0""",215,31108,5,11,9,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3000000,,norribu01,2013,BAL
29,us US,R,R,"6' 0""",215,31108,6,29,28,3,28,28,0,0,0,0,0,0,0,0,0,0,1,0,2.1,5300000,,norribu01,2014,BAL
